,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA1,PCA2,PCA3,FICA1,FICA2,FICA3,TSVD1,TSVD2,TSVD3,GRP1,GRP2,GRP3,SRP1,SRP2,SRP3
5526,1,0,1,1,0.7585736023227521,1,2,2,1,1,1,1,1,1,1,1,3,-1.3564149620545218,-0.4710931889235082,0,3,0.7629211769780861,1.4512688430088176,-0.7655996258387502,0.011979869247283167,-0.00488906934502781,0.0101130077782354,5.633308888465786,2.110410265750331,-1.7383923159005301,-0.40310858305664093,-0.05775565170976479,0.24520058332738245,1.907559659558599,2.9912981413150677,0.9637376166766063
5527,0,1,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,1,0,1,1.3373579752147635,2.3378034807380823,0,4,4.059368071568746,-1.5958555817143925,-0.3020043064776227,0.005174629674948267,-0.01342592936866967,-0.0211431292594136,7.258511061209534,-2.892663339983805,2.2575082779845057,-3.995251574434605,-5.9254620233337425,-4.124931597126091,-10.397189317904669,9.145353745751411,12.799150344375136
5528,1,0,1,0,0.4735310562825394,1,0,0,2,2,0,2,0,0,1,1,0,-0.16324471593524553,0.14157716944334695,0,2,0.7012878640989728,1.3390045951304543,1.855441396683909,-0.01662978189977509,-0.013112552073839913,0.01277953749947684,3.2900383017441337,-0.18919365843467947,-2.1118859841206286,0.33925111885023573,-3.8182809330556973,-1.2901730864897158,-4.85039099322202,-1.1979683376089871,9.190978233705295
5529,1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674795,-0.989297690290804,0,0,-2.8026816546642945,1.2871295384867831,-1.5902072403774232,0.016218293686404678,0.014815759459784762,0.013770174159264117,1.6989386357453788,5.376491268738705,-1.4275810473949595,-1.4252943711148491,6.060465656902513,0.3247066798668586,8.7851384887189,0.26094008937848834,-9.038431925197656
5530,0,0,0,0,1.369379058123207,1,2,1,0,0,2,0,2,0,1,1,0,0.9102761461720702,1.6661664703390175,0,4,3.098661605496454,-1.1874800519898459,1.333403806714701,-0.012888941022493043,-0.01559032645407496,-0.013772674420262799,5.519923849047963,-2.779556148834213,1.4511388259500195,-0.6070695407586417,-6.196242602623324,-3.497864093373921,-10.219981985003614,2.7349751319722397,11.196085768276399
5531,1,0,1,1,1.4508197855632678,0,1,0,2,2,0,0,2,0,1,0,3,-0.6634456129852487,0.3092270217580595,0,4,1.8972856627922072,1.4123070310088237,0.11466253908886838,0.0037829613664161063,-0.012987452426877544,0.008996369431590667,5.781706342647218,-0.009730904276488879,-1.9036485088906814,1.35509240648999,-3.2098255196030867,-0.4195649583455926,-2.517795592796863,2.9000310295959366,6.273229484792722
5532,0,0,0,0,-0.05583367207785506,1,0,2,1,1,1,1,1,1,2,0,1,-1.4577845790646555,-0.7037807637716869,0,2,-0.1172662155215843,2.198971305470644,-0.177755215241511,0.005985521202995751,-0.0048223220349606424,0.018848430954008462,3.4867148475542438,1.7683916280122023,-3.007724832982802,0.26392902168148874,2.6006369353466976,-1.7088756743116493,6.608859076048967,-1.8262646190639815,-4.238863444557879
5533,0,1,0,0,-0.4630373092781586,1,2,1,0,0,0,0,2,2,0,1,0,1.0182929511828682,-0.1140038603495718,0,1,-0.3933592181129596,-2.4886010768772615,0.5786130310759215,-0.011494433338350173,0.0066209857719461964,-0.019912309285010227,2.324089968195166,0.9929115362436814,3.45298508747366,-4.032397145835724,-8.229310922997747,-2.236219597453653,-14.794543556921987,6.323000521788297,14.189617683701925
5534,1,0,0,1,-0.4630373092781586,1,2,1,2,0,0,0,0,0,0,0,2,0.5180920541328647,-0.23670571433497756,0,1,-1.2954543757957127,-0.39792636705871737,1.0589668473427127,-0.013785076728190276,0.0035087986730515815,0.0002499579235192037,1.978542756816342,2.468401388877388,0.5516728379672644,-1.6533494278709062,-3.523594064010376,0.056903739850734665,-5.422022113880745,4.4146983192566385,5.597670239303017
5535,0,0,1,1,0.9214550572028734,1,2,0,2,0,2,2,2,2,2,1,0,0.6759627691486464,1.0484847192311249,0,3,3.2750203929739508,-0.28996290491685295,-0.07002542407181522,0.004206646720210373,-0.014120805019779994,-0.008257202269368014,6.504197220136077,-2.07200567309204,0.3953313768244504,-1.8115056458498426,-8.11658552320243,-3.845580493962647,-10.257166608749412,2.3980408244442484,13.531217570127973
5536,1,0,0,0,-0.9516816739185228,0,1,0,0,0,0,0,2,0,0,1,1,-0.9991286070188056,-0.8774133801076379,1,0,-2.605850260929075,-0.7282490347997278,0.8675270648214406,-0.013953132019624117,0.011106274284733719,-0.0005740340400845392,0.17128888934008815,3.30192643452706,0.9848990027684027,1.2655539360431034,-5.851635580866317,-0.4964603805877807,-10.472749246286273,-1.6843894270154611,8.113965840658492
5537,1,1,1,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,0,1.6713791722481544,2.5314375147981747,0,4,5.176887359096481,-0.7926394003099687,-0.2613797110707643,0.0076427528228483164,-0.02090600120695745,-0.016127577344243846,8.605159424837995,-3.781930259943796,1.1202710655929904,-3.5732665254272225,-9.319632933030409,-5.896774003071837,-15.38358112577518,7.121287482923287,19.331589400941198
5538,0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.5430190091353566,-0.9723428461272934,1,0,-2.884354675671863,-1.1459851985713942,-0.18193799150117257,-0.003754451785277869,0.017055049433103233,-0.005089702824357622,0.4318336781197228,4.148721874670435,1.739812283702995,-2.499355309263896,-2.381192795241233,1.3971719764259645,-4.8502039252691365,1.6908587705524558,5.4538563966369855
5539,1,0,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678115,-0.8167468283350767,0,1,-1.4481688779771364,1.9664525019532217,-1.4629771209205065,0.017798960467641112,0.006282944866086426,0.017429076747969875,3.1586123719154813,4.136465687137059,-2.4093653410943374,-0.5497972913692974,4.632206228056918,0.2843433812494654,9.115685147403951,1.5601876564488115,-7.078438106269115
5540,0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4694171580658184,-0.9990776329528288,1,0,-2.7664714907863495,1.2469475595746624,-1.5995661289439254,0.016279323717036824,0.014786000549344142,0.013351858085868883,1.8277125833174117,5.425079503608154,-1.3592873558883733,-1.2717342735899728,2.185925331206552,1.5048537857469018,6.136116805827853,-0.00790182760003666,-3.653956058007827
5541,0,0,0,0,1.1657772395230557,1,2,1,0,0,2,2,2,2,2,1,2,1.3905354792200797,1.8301957569729803,1,4,3.5487904103398775,-1.1816898689703152,-1.2435849502411318,0.01551960532776945,-0.009021032961919336,-0.017968778592768984,7.455112016470546,-1.639748750950997,1.8494340931873794,-3.4181226336071564,-4.258970155198088,-2.576100492512397,-7.516308804708025,3.575555620578935,9.188986882584299
5542,0,0,1,0,1.4100994218432374,1,2,0,0,2,2,2,2,2,2,0,0,0.7108605061521354,1.5897592885031977,0,4,4.317976017100949,-0.4792493446159416,0.016804838890725916,0.004183599399388958,-0.018720949562884875,-0.011573386161585993,7.342381111823743,-3.312685606727475,0.61480916849083,-3.3952970709953125,-3.5682497952708627,-3.0042959939087006,-5.610749456727513,3.8820587834038798,8.663017699265128
5543,0,1,0,0,-0.748079855318371,1,0,1,2,2,0,0,0,0,0,0,2,0.468238144127881,-0.5472796045592828,0,1,-1.5911982924340438,0.35207435571730555,0.648496715191405,-0.008281252166255167,0.004221109146664461,0.00665239575022341,1.68892556015518,2.820013530858373,-0.47362736725518906,-1.5293075383706358,-1.9371891667637366,-0.672658062537073,-2.1968186273038777,2.464831830326642,6.101994646543468
5544,1,0,1,0,1.0843365120829946,1,2,1,2,2,2,2,2,0,0,1,2,1.395520870220578,1.752706820756936,1,3,2.754757680868422,-0.8727323229383136,-0.5791166859692449,0.007954606946122222,-0.008423727312979003,-0.013045248376705619,6.810067477202815,-0.7421699966082215,1.3918129191185278,-2.3092852151656973,-7.162481380448953,-1.238848394010446,-12.49637610591575,3.312252037860843,15.982105511881887
5545,1,1,1,0,-0.4630373092781586,1,0,1,0,0,2,0,2,0,0,0,0,0.7241548821534641,-0.1881150737049167,0,1,-0.7250900323680269,-0.9373028286147813,0.5640893204737987,-0.008774699226733953,0.003997504204225069,-0.006035276969869907,1.817581109547049,1.208126015484375,1.2363607980428315,-0.49398375070088874,-3.0688484745112015,-1.6297808708811066,-6.913541754465408,2.8103882968679885,5.254223629407118
5546,1,0,0,0,-1.1552834925186746,0,1,0,2,2,0,2,0,0,0,0,3,-0.7432118689932226,-0.9435107804013236,0,0,-2.4610008910912615,1.0526230229589766,-0.11081978401265598,0.00020189873835814036,0.00889715974302533,0.01315369177285786,1.4113643597440668,4.332652882082424,-1.3044381147564676,-1.2900358165873622,1.0758890097670144,0.698470488724014,1.5557251719708411,-1.1973146572127875,0.2626367864676118
5547,0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,2,0,1,2,0.8205391081630994,-0.9019846581727254,1,0,-2.4585375082249397,-1.6974023128575897,-1.085846242804774,0.0054791733507624585,0.019621259123706613,-0.01177859026765188,1.1130358402195673,4.00973282330181,2.6214834938237743,-2.8930459210150885,-3.3853150397307665,0.9101503998881486,-6.989925142882889,2.348337238671437,7.230921815528541
5548,1,0,1,0,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,0,0,-1.3464441800535252,-0.24688303615708476,0,4,2.5717955734728672,1.8643922440383152,1.1238481416829071,-0.00543042641563058,-0.020724927676498903,0.013067030092919651,5.982035083447039,-1.2061556353977236,-2.713717579835051,0.8027482866637546,-2.5464763887485695,-1.3223217158986589,-2.374399451866491,1.009486307226606,3.0156874415473047
5549,0,0,0,0,-1.1960038562387048,1,0,1,0,2,0,2,2,2,0,1,2,1.1013828011911744,-0.8689359580258826,1,0,-1.7811037874865507,-1.2773984520558224,-1.6603115439571345,0.013317165409453756,0.01728147110100497,-0.0101172901928221,2.233638185662838,3.8048737572248137,2.1208338385218206,-5.067520062857549,-1.2251687898002726,1.5180561503703212,-3.4250950141628227,2.5897715159814,7.394703076266349
5550,1,1,0,0,-0.4630373092781586,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,-0.8184908813154379,0,1,-0.9665499890747768,1.5478409507879136,0.3352122435180296,-0.001841489154777984,-0.0008547655530966624,0.015417202040819719,2.267408688553381,2.2021780228026913,-2.1669819341093546,-0.05726632822220596,0.6075695026432829,-2.728105241147177,1.5763199874765461,0.8222837621113283,-1.4937977502560567
5551,1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,1,-1.5009913010689746,-0.8508993594821481,0,1,-1.4352276153237622,1.246056022943078,-0.16726664325892376,0.002434616244552255,0.003818999312791743,0.012962773004063993,2.2726945111582473,3.145824475860061,-1.6245991397355632,-0.20021315574237544,1.757240568944456,-0.6237771757922356,2.7594739221675906,-0.4200396137854715,-1.7358346726209224
5552,1,0,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,0,-1.479387940066815,-0.7925729294300715,0,1,-0.8324796736987639,1.7593186049590563,0.30254888026271154,-0.0009217934718177102,-0.0019389931605432943,0.016957899367637023,2.4770452851436744,2.148876002143537,-2.4561475726836375,-0.0979729183260073,0.805721759795276,-0.8537383459912834,3.5233089709044645,0.9349609619668782,-1.780995554878432
5553,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,3,-0.3011738669490337,-0.9835577690896156,1,0,-3.2209895654148433,-0.7200010520959771,-0.5138327902364932,0.0002379831555348835,0.018573606322114956,-0.0012955586975769216,0.4988724542102935,4.906349359245375,1.225867011651156,-1.3157142454608122,-0.14783717415172726,1.3691961623857236,-2.557187386493138,1.4367394663648816,1.1972997643821996
5554,0,0,0,0,1.2472179669631158,1,0,2,1,1,1,1,1,1,2,1,3,-1.4677553610656522,-0.4347329957759796,0,4,1.3319908025101963,2.6442965797531013,-0.9087350127162714,0.016505863340873454,-0.010273548172854852,0.01918020933648218,5.852277101083298,1.2602098983699617,-3.4747569030427874,1.2391110034359207,3.4104101100106696,-0.9213040019894035,8.337640019012603,-1.3725643003639403,-3.996971584454056
5555,0,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,0,-1.4943441130683104,-0.3993883271486615,0,4,2.1642923768126905,2.7824678935099776,0.844156373099914,-0.0011550416264962799,-0.02039163494070269,0.02128282552036351,5.347217663218187,-0.96603331332237,-4.017155531763199,1.417077438932846,0.023653022331409684,-1.1336906149130512,5.2091754103450345,0.15938833086026416,-0.7450129990970706
5556,1,0,0,0,-0.7888002190384014,1,0,1,0,2,2,0,0,0,0,1,2,0.4998122871310375,-0.5783414089057142,1,1,-1.5786302323671337,-0.35726450271226406,0.10977310873046697,-0.0037983350017271257,0.007899299330870318,-0.00018666129985133373,1.9903502552141141,3.0879422710356703,0.6102732591438724,-0.42916956895335184,-0.49424142427050494,0.8822706007906433,-2.5508924282707053,0.886131948124251,5.537832843144374
5557,0,0,0,0,-1.1145631287986442,1,0,1,0,0,0,0,2,0,0,0,2,0.5131066631323666,-0.8384922990395792,0,0,-2.727857164891826,-0.8266645569496933,-0.21987809405370504,-0.002540392434488663,0.015593803271224742,-0.0026698771066781587,0.36283284645913527,3.799567553173427,1.2610793701710243,-1.8782197872780775,0.7167334365315655,0.5979271314325086,-0.12684780624368708,1.0567347774628983,-0.26019674763200396
5558,0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.71624769125264,2.763970553306321,0,4,5.11582705852436,-0.6317607982701042,-0.8946405577916825,0.014715676646093462,-0.018931709080485342,-0.015490494382044726,8.850759236424407,-3.3726440343189648,0.9915265698156502,-4.326829605972664,-7.3013905061219875,-4.6272223679604645,-9.59873585939453,6.836620497661331,16.60360096381144
5559,0,0,0,0,-0.7888002190384014,0,1,0,0,2,0,0,0,0,0,1,2,-1.1004982240289392,-0.8359755643590581,0,1,-2.0653292434932533,0.2675690883046591,1.176035485270431,-0.01472434339922745,0.004867926473493854,0.0074579964297890235,0.9849190460635519,3.0398640215467183,-0.41787524189637243,-0.00135330053395064,-1.4517955653888976,0.27576143969237504,-1.6422960577904009,-1.0896553247457297,4.644203017223097
5560,1,0,1,0,1.1657772395230557,1,0,1,0,2,2,2,0,2,0,0,1,0.9767480261787151,1.5226463636893015,0,4,2.871506025190388,0.05806146025175696,-0.02693582258081238,0.0039121977052084,-0.013344064533055878,-0.004511371935824763,6.0354021182048685,-1.714819831451075,-0.098504383180237,-3.8170138178635025,2.520748557881599,0.1451429553070574,2.1725072665845078,5.511316865996992,0.6125388345605081
5561,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4660935640654862,-0.9990334797128196,0,0,-2.6178661664263343,1.2064490930860923,-1.005843393043944,0.009975628115019196,0.012214999210909995,0.013542967998519015,1.4593682857569152,4.741579413428412,-1.4250569950627265,-1.3073403830292771,4.7963453729150025,-0.008141639869939318,6.9209421894451735,0.041369286213837286,-7.265168401145733
5562,0,1,1,0,0.9621754209229036,1,2,1,0,0,0,2,0,0,0,1,0,0.4017662641212361,0.8797310359161841,0,3,1.4015295425853032,-0.5415421961324599,2.411583054314252,-0.025387565369944957,-0.01312370383963513,-0.003833457132098125,3.6692117314548933,-1.2871660633245372,0.45493985728094394,-2.0834117987546614,-6.268455874693892,-1.3155738763933669,-9.436412349279072,2.830647950704849,10.595759391146922
5563,0,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9708416359669826,0,0,-2.7615224412356962,1.2858953707370215,-1.5834903000112284,0.01618995173733793,0.01460476686997343,0.013698534643134055,1.6234050257141437,5.226766482200805,-1.4418780415680956,-1.6283856220063369,5.461386836260192,0.1843822683493776,9.338025576572884,-0.7291120921412428,-8.205129928407414
5564,1,0,0,0,0.10704778280226633,1,2,0,2,0,0,0,0,0,2,0,3,-0.3161300399505289,-0.15859863275880529,0,2,-0.3126021146752762,0.7729463024062889,0.7768244319971899,-0.007289265945547764,-0.0032596832384547553,0.008221729658005505,3.3108365922800704,1.8804261359548817,-1.0502408552397735,0.7853304949802737,-2.245651515665483,-1.467937634952616,-3.4375741668958457,0.4451867770386193,2.66552750376203
5565,0,0,1,0,-0.5851984004382496,0,1,0,0,0,2,0,2,0,0,1,2,-0.8545522680043529,-0.7123906455734695,1,1,-1.5274416345116475,-0.46200763748364293,-0.1581559754838667,-0.0010491878047010782,0.008844555821205026,-0.0015328034728316893,1.894612695298223,2.9179279120640724,0.7617271452893363,1.8207735262272835,-5.2755074062880984,0.13870448019704154,-7.925113333728523,-3.3293420286144944,7.513662203696531
5566,1,0,1,0,1.6137012404433893,1,2,0,0,2,2,0,2,2,2,0,0,0.5779167461388456,1.545804738074097,0,4,4.07250394554636,-0.8025328948654068,0.44104756965466413,-0.0013138177777331673,-0.018133908405712957,-0.013355680957677446,6.953533137481324,-3.2419318766880325,1.0243172414659119,-1.7178187268828908,-5.132641802642213,-3.496399614300506,-9.603385930476392,5.993881855050848,10.644643178628268
5567,0,1,0,0,0.6771328748826912,1,2,1,2,2,2,2,0,2,1,0,0,1.270886095208119,1.2728935615775894,0,3,3.001197928937998,-0.3786162370214393,0.4857882714496483,-0.002303492615009242,-0.014483241033027512,-0.007797082672557663,6.0804643033971635,-1.9761811740622088,0.4637745074855584,-4.325315433129221,-5.454374893658422,-3.8270782735537634,-8.080843677545662,5.5385182268893045,12.053822464161126
5568,0,0,1,0,0.4735310562825394,1,2,1,2,2,2,2,0,0,0,1,1,1.0083221691818711,0.7847132634165104,0,2,1.4051256735542692,-0.24116566139064058,0.722869324983815,-0.006559492450267328,-0.00827565912572377,-0.003531332845849624,4.736149020313085,-0.1525293884900954,0.3138113681044897,-2.39746857834769,-5.607714818821066,-1.0948682450611744,-8.10014400916243,1.2052741174337966,13.295052713877617
5569,0,1,1,0,-1.1960038562387048,1,0,1,0,0,0,2,2,0,0,1,3,0.6360796411446599,-0.8900853599902617,1,0,-2.6347832744248425,-0.7524120523118549,-1.152237807294731,0.00778300163104004,0.018094879720952386,-0.0034456342373064275,1.3972516465135425,4.658962628138984,1.355156073974289,-2.264431865646393,-2.398062981089237,1.193802889535689,-4.329765067043479,0.09468948707609548,5.607415645902333
5570,0,0,1,1,0.18848851024232705,1,2,1,0,2,2,0,0,2,0,1,2,1.0099839661820376,0.5517166158882676,0,2,0.8021813161316155,-1.4236936545216536,-0.31695488870505917,0.0016790718571916005,0.0012160688828240364,-0.014041206449748982,4.5469268896216395,0.8799998344686637,2.143654997441889,-4.125558598957014,-3.5346482442696976,-0.1601680696523993,-5.456371794603173,7.353485793666212,10.441813364279271
5571,1,0,1,0,1.1657772395230557,1,2,0,0,2,2,0,2,2,1,1,2,0.4998122871310375,1.1618923161946064,0,4,3.0976261010073154,-1.0683601009523327,-0.6565566447426515,0.00884139535244807,-0.009216370272511888,-0.015424570662707266,7.035804755776376,-1.1974961447732542,1.6530828680097998,-2.096024220818525,-3.678051967001296,-1.6599268018235005,-7.943194090207331,5.897406599914307,9.919850029651123
5572,1,0,1,0,1.5322605130033284,1,2,0,2,0,2,2,0,2,2,1,1,0.3336325871144252,1.338946808631266,0,4,3.6304234217384383,0.47834635675488607,0.475699625505025,0.0002171095546630725,-0.019681345690328242,-0.0015418281645055184,7.021845130346153,-2.2812796182664914,-0.7178109053420767,-0.6803227896765516,-5.359162923718383,-3.0633701983965023,-8.162872641768649,1.6779516452643608,9.234139104250694
5573,0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468409797886,-0.977310085628322,1,0,-3.2699987047050136,-0.6242000127116081,0.74031223449333,-0.013195022752045999,0.014321390824904405,0.0012999456415913404,-0.1970812703525986,4.256779751722194,0.8996095629906056,-0.5429380856956587,-3.4115355888849437,0.10281647665881043,-5.566561754779331,0.3673852819280079,6.358441722057033
