,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,YearBuilt,1stFlrSF,YearRemod/Add,GarageYrBlt,FullBath,TotRmsAbvGrd,Fireplaces,MasVnrArea,BsmtFinSF1,LotFrontage,WoodDeckSF,OpenPorchSF,HalfBath,BsmtFullBath,2ndFlrSF,LotArea,BsmtUnfSF,BedroomAbvGr,ScreenPorch,PoolArea,3SsnPorch,BsmtFinSF2,MiscVal,BsmtHalfBath,Order,YrSold,LowQualFinSF,OverallCond,KitchenAbvGr,EnclosedPorch
2432,8,1414,2.0,403.0,707.0,2004,707,2004,2004.0,2,6,1,0.0,0.0,74.0,100,35,1,0.0,707,9056,707.0,3,0,0,0,0.0,0,0.0,2433,2006,0,5,1,0
2433,7,1598,2.0,433.0,848.0,2004,848,2005,2004.0,2,7,1,0.0,0.0,59.0,100,48,1,0.0,750,9171,848.0,3,0,0,0,0.0,0,0.0,2434,2006,0,5,1,0
2434,8,1936,2.0,504.0,1406.0,2000,1454,2000,2000.0,2,7,1,40.0,0.0,106.0,188,124,1,0.0,482,11194,1406.0,3,0,0,0,0.0,0,0.0,2435,2006,0,5,1,0
2435,7,1509,2.0,393.0,783.0,2003,807,2003,2003.0,2,8,1,0.0,0.0,63.0,0,75,1,0.0,702,7875,783.0,3,0,0,0,0.0,0,0.0,2436,2006,0,5,1,0
2436,6,1664,2.0,460.0,953.0,2000,953,2000,2000.0,2,7,1,0.0,0.0,0.0,100,40,1,0.0,711,8121,953.0,3,0,0,0,0.0,0,0.0,2437,2006,0,5,1,0
2437,6,1889,2.0,431.0,982.0,2000,1008,2000,2000.0,2,9,1,0.0,732.0,0.0,0,0,1,0.0,881,8658,250.0,3,0,0,0,0.0,0,0.0,2438,2006,0,5,1,0
2438,7,1886,2.0,431.0,930.0,1998,956,1999,1998.0,2,10,1,0.0,0.0,0.0,89,0,1,0.0,930,11214,930.0,4,0,0,0,0.0,0,0.0,2439,2006,0,5,1,0
2439,6,1671,2.0,472.0,959.0,2000,959,2000,2000.0,2,7,1,0.0,786.0,58.0,0,38,1,1.0,712,10852,173.0,3,0,0,0,0.0,0,0.0,2440,2006,0,5,1,0
2440,7,2322,3.0,617.0,1035.0,2006,1082,2006,2006.0,3,8,0,0.0,0.0,0.0,400,45,1,0.0,1240,12104,1035.0,4,0,0,0,0.0,0,0.0,2441,2006,0,5,1,0
2441,7,2291,2.0,429.0,975.0,1999,1005,1999,1999.0,2,8,1,302.0,0.0,66.0,192,0,1,0.0,1286,8738,975.0,4,0,0,0,0.0,0,0.0,2442,2006,0,5,1,0
2442,8,2392,3.0,870.0,1396.0,1997,1407,1998,1997.0,2,7,1,423.0,1074.0,82.0,0,70,1,1.0,985,9452,322.0,3,0,0,0,0.0,0,0.0,2443,2006,0,5,1,0
2443,8,1976,3.0,885.0,1044.0,1998,1079,1998,1998.0,2,7,1,242.0,791.0,84.0,210,31,1,1.0,897,9660,253.0,3,0,0,0,0.0,0,0.0,2444,2006,0,5,1,0
2444,8,2234,3.0,768.0,1160.0,2000,1205,2000,2000.0,2,7,1,322.0,505.0,83.0,0,50,1,1.0,1029,9545,655.0,3,0,0,0,0.0,0,0.0,2445,2006,0,5,1,0
2445,10,3627,3.0,807.0,1930.0,1995,1831,1996,1995.0,3,10,1,1378.0,1387.0,118.0,361,76,1,1.0,1796,35760,543.0,4,0,0,0,0.0,0,0.0,2446,2006,0,5,1,0
2446,9,2855,3.0,774.0,1540.0,2000,1540,2000,2000.0,2,9,1,877.0,1182.0,0.0,247,55,1,1.0,1315,9233,358.0,4,0,0,0,0.0,0,0.0,2447,2006,0,5,1,0
2447,8,1924,2.0,592.0,1086.0,1998,1086,1998,1998.0,2,7,1,530.0,956.0,78.0,208,75,1,1.0,838,12011,130.0,3,374,0,0,0.0,0,0.0,2448,2006,0,5,1,0
2448,8,2263,2.0,420.0,1141.0,1998,1165,1998,1998.0,2,10,1,650.0,0.0,93.0,144,123,1,0.0,1098,12090,1141.0,4,0,0,0,0.0,0,0.0,2449,2006,0,5,1,0
2449,8,2726,3.0,725.0,1342.0,1995,1358,1995,1995.0,2,9,1,397.0,527.0,83.0,307,169,1,0.0,1368,10019,815.0,4,0,0,0,0.0,0,0.0,2450,2006,0,5,1,168
2450,9,3500,3.0,959.0,1733.0,1993,1933,1994,1993.0,3,11,1,738.0,292.0,114.0,870,86,1,1.0,1567,17242,48.0,4,210,0,0,1393.0,0,0.0,2451,2006,0,5,1,0
2451,8,2494,3.0,803.0,1290.0,1994,1305,1995,1994.0,2,9,1,501.0,380.0,0.0,200,95,1,1.0,1189,10236,742.0,4,0,0,0,168.0,0,0.0,2452,2006,0,5,1,0
2452,8,2526,3.0,844.0,1165.0,1994,1203,1994,1994.0,2,8,1,391.0,740.0,92.0,309,78,1,1.0,1323,10120,425.0,4,0,0,0,0.0,0,0.0,2453,2006,0,5,1,0
2453,8,2799,3.0,704.0,1286.0,1993,1565,1993,1993.0,2,8,1,420.0,247.0,0.0,432,136,1,1.0,1234,12585,0.0,3,0,0,0,1039.0,0,0.0,2454,2006,0,5,1,0
2454,8,1964,2.0,760.0,1100.0,2005,1116,2006,2005.0,2,8,1,192.0,0.0,75.0,200,70,1,0.0,848,12447,1100.0,3,0,0,0,0.0,0,0.0,2455,2006,0,5,1,0
2455,8,1670,3.0,928.0,1670.0,2006,1670,2006,2006.0,2,6,1,0.0,1562.0,49.0,0,240,1,1.0,0,15218,108.0,2,0,0,0,0.0,0,0.0,2456,2006,0,5,1,200
2456,8,2097,3.0,1134.0,2077.0,2005,2097,2006,2005.0,1,8,1,0.0,1721.0,49.0,192,267,1,1.0,0,20896,356.0,1,0,0,0,0.0,0,0.0,2457,2006,0,5,1,0
2457,8,1660,2.0,500.0,1660.0,2006,1660,2006,2006.0,2,8,1,420.0,1220.0,85.0,322,50,0,1.0,0,10182,440.0,3,0,0,0,0.0,0,0.0,2458,2006,0,5,1,0
2458,7,1616,3.0,834.0,1616.0,2005,1616,2005,2005.0,2,7,0,228.0,0.0,73.0,208,59,0,0.0,0,8688,1616.0,3,0,0,0,0.0,0,0.0,2459,2006,0,5,1,0
2459,8,1504,2.0,510.0,1504.0,2006,1504,2006,2006.0,2,7,0,60.0,0.0,85.0,144,0,0,0.0,0,10936,1504.0,3,0,0,0,0.0,0,0.0,2460,2006,0,5,1,0
2460,8,1278,2.0,584.0,1278.0,2006,1278,2006,2006.0,2,5,0,0.0,24.0,72.0,0,60,0,0.0,0,8640,1254.0,2,0,0,0,0.0,0,0.0,2461,2006,0,5,1,0
2461,9,2640,3.0,792.0,2036.0,2006,2036,2006,2006.0,3,11,1,0.0,1836.0,100.0,0,265,1,1.0,604,13162,200.0,3,0,0,0,0.0,0,0.0,2462,2006,0,5,1,0
2462,8,1489,2.0,776.0,1489.0,2006,1489,2006,2006.0,2,7,1,0.0,0.0,81.0,0,140,0,0.0,0,11216,1489.0,3,0,0,0,0.0,0,0.0,2463,2006,0,5,1,0
2463,8,1939,3.0,1053.0,1095.0,2006,1095,2006,2006.0,2,8,1,0.0,0.0,84.0,192,51,1,0.0,844,10728,1095.0,3,0,0,0,0.0,0,0.0,2464,2006,0,5,1,0
2464,7,1553,2.0,615.0,756.0,2005,756,2006,2005.0,2,6,0,0.0,0.0,65.0,0,45,1,0.0,797,8125,756.0,3,0,0,0,0.0,0,0.0,2465,2006,0,5,1,0
2465,6,1716,2.0,615.0,858.0,2005,858,2005,2005.0,2,7,0,0.0,0.0,65.0,0,53,1,0.0,858,8125,858.0,3,0,0,0,0.0,0,0.0,2466,2006,0,5,1,0
2466,7,1576,2.0,614.0,770.0,2006,778,2006,2006.0,2,6,0,0.0,0.0,65.0,0,50,1,0.0,798,8125,770.0,3,0,0,0,0.0,0,0.0,2467,2006,0,5,1,0
2467,6,1262,2.0,572.0,1262.0,2006,1262,2006,2006.0,2,5,0,68.0,905.0,60.0,0,120,0,0.0,0,7200,357.0,2,0,0,0,0.0,0,0.0,2468,2006,0,5,1,0
2468,7,1266,2.0,453.0,1257.0,2005,1266,2005,2005.0,2,6,1,0.0,0.0,62.0,38,144,0,0.0,0,7500,1257.0,3,0,0,0,0.0,0,0.0,2469,2006,0,5,1,0
2469,7,1301,2.0,572.0,1293.0,2006,1301,2006,2006.0,2,5,1,0.0,0.0,60.0,216,121,0,1.0,0,7200,1293.0,2,0,0,0,0.0,0,0.0,2470,2006,0,5,1,0
2470,6,1142,0.0,0.0,1142.0,2005,1142,2005,0.0,1,5,0,0.0,24.0,74.0,4,50,1,0.0,0,7733,1118.0,3,0,0,0,0.0,0,0.0,2471,2006,0,5,1,0
2471,7,1400,2.0,612.0,1400.0,2005,1400,2006,2005.0,2,6,0,118.0,0.0,91.0,144,55,0,0.0,0,11024,1400.0,3,0,0,0,0.0,0,0.0,2472,2006,0,5,1,0
2472,6,1131,0.0,0.0,1131.0,2005,1131,2006,0.0,1,6,0,0.0,0.0,63.0,0,39,1,0.0,0,13072,1131.0,3,0,0,0,0.0,0,0.0,2473,2006,0,5,1,0
2473,6,1141,2.0,484.0,1141.0,2005,1141,2005,2005.0,1,6,0,0.0,0.0,63.0,0,0,1,0.0,0,13072,1141.0,3,0,0,0,0.0,0,0.0,2474,2006,0,5,1,0
2474,6,1158,2.0,576.0,1158.0,2004,1158,2004,2006.0,1,5,0,0.0,941.0,63.0,0,50,1,1.0,0,13072,217.0,3,0,0,0,0.0,0,0.0,2475,2006,0,5,1,0
2475,7,1686,2.0,462.0,891.0,2005,891,2005,2005.0,2,8,0,172.0,0.0,65.0,144,101,1,0.0,795,7800,891.0,3,0,0,0,0.0,0,0.0,2476,2006,0,5,1,0
2476,7,1585,2.0,449.0,784.0,2005,831,2005,2005.0,2,7,0,96.0,0.0,74.0,100,77,1,0.0,754,7632,784.0,3,0,0,0,0.0,0,0.0,2477,2006,0,5,1,0
2477,6,1837,2.0,688.0,941.0,1997,941,1998,1997.0,2,7,0,0.0,0.0,70.0,150,165,1,0.0,896,8304,941.0,3,0,0,0,0.0,0,0.0,2478,2006,0,5,1,0
2478,6,1603,2.0,484.0,761.0,1992,810,1992,1992.0,2,7,0,0.0,387.0,65.0,0,124,1,0.0,793,7153,374.0,3,0,0,0,0.0,0,0.0,2479,2006,0,5,1,0
2479,6,1731,2.0,462.0,836.0,1992,844,1993,1992.0,2,7,0,0.0,758.0,70.0,307,85,1,1.0,887,9370,78.0,3,224,0,0,0.0,3000,0.0,2480,2006,0,5,1,0
2480,6,1398,2.0,542.0,1398.0,1990,1398,1991,1990.0,2,5,0,0.0,904.0,50.0,0,46,0,1.0,0,7175,494.0,2,0,0,0,0.0,0,0.0,2481,2006,0,5,1,0
2481,6,1217,2.0,484.0,1217.0,1991,1217,1991,1991.0,2,5,0,0.0,278.0,50.0,0,64,0,0.0,0,7175,939.0,2,0,0,0,0.0,0,0.0,2482,2006,0,5,1,0
2482,6,1320,2.0,472.0,636.0,1994,636,1994,1994.0,2,6,0,0.0,274.0,0.0,0,40,1,0.0,684,9019,362.0,3,0,0,0,0.0,0,0.0,2483,2006,0,5,1,0
2483,4,1056,1.0,384.0,1056.0,1966,1056,1966,1966.0,1,5,0,0.0,1056.0,0.0,0,42,0,1.0,0,8900,0.0,2,0,0,0,0.0,0,0.0,2484,2006,0,4,1,0
2484,5,965,1.0,300.0,828.0,1965,965,1965,1979.0,1,6,0,0.0,641.0,60.0,421,0,0,1.0,0,7800,187.0,3,0,0,0,0.0,0,0.0,2485,2006,0,5,1,0
2485,5,988,2.0,624.0,988.0,1962,988,1962,1977.0,1,6,0,51.0,36.0,70.0,0,0,0,1.0,0,9100,952.0,3,0,0,0,0.0,0,0.0,2486,2006,0,4,1,0
2486,5,1728,2.0,504.0,1728.0,1963,1728,1963,1963.0,2,10,0,336.0,1332.0,70.0,0,0,0,1.0,0,9100,396.0,6,0,0,0,0.0,0,0.0,2487,2006,0,5,2,0
2487,6,1654,2.0,528.0,0.0,1977,1286,1977,1977.0,2,10,0,0.0,0.0,68.0,0,0,0,0.0,368,8927,0.0,4,0,0,0,0.0,0,0.0,2488,2006,0,6,2,0
2488,5,1211,2.0,576.0,864.0,1962,1211,2002,1972.0,1,6,1,0.0,612.0,0.0,161,0,0,0.0,0,9240,252.0,2,0,0,0,0.0,0,0.0,2489,2006,0,6,1,0
2489,6,1212,2.0,492.0,506.0,1977,1212,1995,1978.0,1,6,1,46.0,506.0,88.0,292,12,0,1.0,0,8471,0.0,3,0,0,0,0.0,0,0.0,2490,2006,0,7,1,0
2490,5,984,1.0,310.0,984.0,1965,984,1965,1965.0,1,5,0,0.0,554.0,0.0,0,0,0,0.0,0,9308,430.0,3,0,0,0,0.0,0,0.0,2491,2006,0,5,1,0
2491,5,909,1.0,294.0,882.0,1968,909,1968,1968.0,1,5,0,90.0,162.0,65.0,0,155,0,0.0,0,8450,450.0,3,0,0,0,270.0,0,0.0,2492,2006,0,6,1,0
2492,5,925,2.0,484.0,925.0,1963,925,1963,1990.0,1,5,0,0.0,181.0,0.0,203,74,0,1.0,0,8638,744.0,2,0,0,0,0.0,0,0.0,2493,2006,0,6,1,0
2493,5,1024,1.0,308.0,1024.0,1965,1024,1965,1965.0,1,5,0,0.0,712.0,0.0,0,0,1,0.0,0,13052,312.0,3,0,0,0,0.0,0,0.0,2494,2006,0,6,1,0
2494,5,935,1.0,288.0,935.0,1965,935,1965,1965.0,1,5,0,114.0,560.0,0.0,180,0,0,1.0,0,13526,0.0,3,0,0,0,375.0,0,0.0,2495,2006,0,6,1,0
2495,5,912,0.0,0.0,912.0,1964,912,1964,0.0,1,6,0,0.0,644.0,0.0,0,0,0,0.0,0,8020,268.0,3,0,0,0,0.0,0,0.0,2496,2006,0,6,1,0
2496,5,1236,1.0,288.0,912.0,1961,1236,1994,1961.0,1,6,1,0.0,465.0,65.0,0,0,0,0.0,0,6993,447.0,3,0,0,0,0.0,0,0.0,2497,2006,0,7,1,0
2497,5,941,1.0,288.0,912.0,1967,941,1967,1967.0,1,6,1,0.0,659.0,0.0,64,0,0,0.0,0,8789,253.0,3,0,0,0,0.0,0,0.0,2498,2006,0,6,1,0
2498,7,2646,2.0,550.0,1748.0,1974,2151,1974,1974.0,2,9,4,145.0,1023.0,100.0,641,100,0,1.0,495,14330,228.0,3,0,800,0,497.0,0,2.0,2499,2006,0,4,1,0
2499,8,2417,2.0,462.0,1288.0,1991,1301,1992,1991.0,2,9,1,284.0,0.0,121.0,127,82,1,0.0,1116,16059,1288.0,4,0,0,0,0.0,0,0.0,2500,2006,0,5,1,0
2500,8,2826,3.0,888.0,1334.0,1992,1520,1993,1992.0,2,9,3,692.0,1118.0,105.0,177,208,1,1.0,1306,11025,216.0,3,0,0,0,0.0,0,0.0,2501,2006,0,5,1,186
2501,8,2520,3.0,796.0,1338.0,1993,1352,1993,1993.0,2,10,1,0.0,1012.0,0.0,209,55,1,1.0,1168,14541,326.0,5,0,0,0,0.0,0,0.0,2502,2006,0,7,1,0
2502,7,2295,2.0,590.0,1095.0,1992,1166,2000,1992.0,2,9,1,0.0,728.0,0.0,0,40,1,1.0,1129,13346,367.0,4,0,0,0,0.0,0,0.0,2503,2006,0,5,1,0
2503,8,1624,3.0,757.0,1624.0,1994,1624,1995,1994.0,2,5,1,0.0,1456.0,89.0,0,114,0,1.0,0,12461,168.0,2,0,0,0,0.0,0,0.0,2504,2006,0,5,1,192
2504,7,1143,2.0,588.0,1143.0,2004,1143,2004,2004.0,1,5,1,0.0,0.0,34.0,0,191,1,0.0,0,3628,1143.0,1,0,0,0,0.0,0,0.0,2505,2006,0,5,1,0
2505,8,1247,2.0,550.0,1247.0,2005,1247,2005,2005.0,1,4,1,0.0,1039.0,37.0,0,84,1,1.0,0,3316,208.0,1,0,0,0,0.0,0,0.0,2506,2006,0,5,1,0
2506,7,1200,2.0,480.0,600.0,2005,520,2005,2005.0,2,4,0,0.0,0.0,30.0,0,166,1,0.0,600,3180,600.0,2,0,0,0,0.0,0,0.0,2507,2006,80,5,1,0
2507,7,1223,2.0,480.0,600.0,2005,520,2005,2005.0,2,4,0,0.0,0.0,24.0,0,166,1,0.0,623,2544,600.0,2,0,0,0,0.0,0,0.0,2508,2006,80,5,1,0
2508,7,1223,2.0,480.0,600.0,2005,520,2005,2005.0,2,4,0,0.0,0.0,24.0,0,166,1,0.0,623,2544,600.0,2,0,0,0,0.0,0,0.0,2509,2006,80,5,1,0
2509,7,1200,2.0,480.0,600.0,2005,520,2005,2005.0,2,4,0,0.0,0.0,30.0,0,166,1,0.0,600,3180,600.0,2,0,0,0,0.0,0,0.0,2510,2006,80,5,1,0
2510,6,1524,2.0,440.0,756.0,2000,768,2000,2000.0,2,4,0,513.0,353.0,0.0,0,32,1,0.0,756,2998,403.0,2,0,0,0,0.0,0,0.0,2511,2006,0,5,1,0
2511,7,1452,2.0,506.0,691.0,1999,713,1999,1999.0,2,6,0,218.0,450.0,35.0,0,34,1,1.0,739,3735,241.0,3,0,0,0,0.0,0,0.0,2512,2006,0,5,1,0
2512,7,1382,2.0,490.0,673.0,2000,673,2000,2000.0,2,6,0,0.0,641.0,0.0,153,50,1,1.0,709,2651,32.0,3,0,0,0,0.0,0,0.0,2513,2006,0,5,1,0
2513,7,1080,2.0,496.0,530.0,2003,530,2003,2003.0,2,4,0,0.0,0.0,0.0,0,50,1,0.0,550,4447,530.0,2,0,0,0,0.0,0,0.0,2514,2006,0,5,1,0
2514,7,1694,1.0,434.0,569.0,1997,854,1998,1997.0,2,6,1,0.0,0.0,114.0,0,382,1,0.0,840,8314,569.0,3,110,0,0,0.0,0,0.0,2515,2006,0,5,1,0
2515,8,1568,2.0,564.0,1568.0,2001,1568,2002,2001.0,2,6,1,0.0,0.0,60.0,0,266,0,0.0,0,7180,1568.0,3,0,0,0,0.0,0,0.0,2516,2006,0,5,1,0
2516,8,1494,2.0,481.0,1494.0,1995,1494,1996,1995.0,1,6,1,0.0,437.0,30.0,0,30,1,1.0,0,9549,0.0,2,216,0,0,1057.0,0,0.0,2517,2006,0,5,1,0
2517,6,1208,2.0,546.0,1208.0,1977,1208,1977,1977.0,1,6,1,0.0,767.0,0.0,198,42,1,1.0,0,11250,441.0,3,0,0,0,0.0,0,0.0,2518,2006,0,6,1,0
2518,8,1235,2.0,484.0,1235.0,1980,1235,1980,1980.0,1,4,3,0.0,1009.0,0.0,133,78,0,1.0,0,3760,44.0,1,0,0,0,182.0,0,0.0,2519,2006,0,5,1,0
2519,8,1036,2.0,484.0,1036.0,1980,1036,1980,1980.0,1,4,1,0.0,860.0,36.0,133,108,0,1.0,0,3640,176.0,1,0,0,0,0.0,0,0.0,2520,2006,0,5,1,0
2520,8,1226,2.0,484.0,1226.0,1980,1226,1980,1980.0,1,4,1,0.0,807.0,40.0,133,78,0,1.0,0,3874,419.0,1,0,0,0,0.0,0,0.0,2521,2006,0,5,1,0
2521,8,1226,2.0,484.0,1226.0,1978,1226,1978,1978.0,1,4,1,0.0,652.0,40.0,133,60,0,1.0,0,3876,48.0,1,0,0,0,526.0,0,0.0,2522,2006,0,5,1,0
2522,9,1842,3.0,894.0,1842.0,1981,1842,1987,1981.0,0,5,1,0.0,1810.0,68.0,857,72,1,2.0,0,50271,32.0,0,0,0,0,0.0,0,0.0,2523,2006,0,5,1,0
2523,5,1193,2.0,501.0,1153.0,1972,1193,1972,1972.0,2,6,0,144.0,962.0,79.0,140,153,0,1.0,0,13110,191.0,2,0,0,0,0.0,0,0.0,2524,2006,0,6,1,0
2524,7,1920,2.0,487.0,570.0,1968,1222,1992,1968.0,3,8,1,143.0,0.0,102.0,0,98,0,0.0,698,10192,570.0,4,0,0,0,0.0,0,0.0,2525,2006,0,6,1,0
2525,7,2156,2.0,508.0,1568.0,1968,2156,2003,1968.0,2,9,1,0.0,297.0,0.0,0,80,0,0.0,0,20781,1203.0,3,0,0,290,68.0,0,0.0,2526,2006,0,7,1,0
2526,6,1416,2.0,776.0,708.0,1968,708,1968,1968.0,2,7,1,420.0,404.0,90.0,0,169,1,0.0,708,11700,304.0,3,119,0,0,0.0,0,0.0,2527,2006,0,6,1,0
2527,6,2654,2.0,619.0,1054.0,1968,1512,1984,1968.0,2,9,1,220.0,619.0,0.0,0,65,1,1.0,1142,11029,435.0,4,222,0,0,0.0,0,0.0,2528,2006,0,7,1,0
2528,6,1790,2.0,484.0,732.0,1972,1012,1972,1972.0,1,8,1,288.0,247.0,80.0,148,0,2,1.0,778,10400,485.0,4,147,0,0,0.0,0,0.0,2529,2006,0,5,1,0
2529,7,1334,2.0,477.0,1334.0,1967,1334,1967,1967.0,2,7,0,264.0,553.0,78.0,0,20,0,1.0,0,10140,713.0,3,264,0,0,68.0,0,0.0,2530,2006,0,6,1,35
2530,7,1164,2.0,528.0,1164.0,1969,1164,1969,1969.0,1,6,0,168.0,0.0,80.0,0,0,1,0.0,0,9600,1164.0,3,0,0,0,0.0,0,0.0,2531,2006,0,5,1,0
2531,5,980,1.0,384.0,980.0,1967,980,1967,1967.0,2,6,0,0.0,400.0,75.0,68,0,0,0.0,0,9750,100.0,3,0,0,0,480.0,0,0.0,2532,2006,0,5,1,0
2532,5,1051,2.0,504.0,1051.0,1968,1051,1968,1968.0,1,6,0,0.0,758.0,80.0,0,0,0,1.0,0,9600,293.0,3,0,0,0,0.0,0,0.0,2533,2006,0,5,1,0
2533,5,1770,2.0,530.0,900.0,1968,884,1968,1968.0,1,7,0,300.0,361.0,72.0,0,60,1,1.0,886,8640,56.0,4,270,0,0,483.0,455,0.0,2534,2006,0,5,1,0
2534,6,976,2.0,504.0,976.0,1968,976,2004,1968.0,1,4,1,203.0,760.0,78.0,94,0,0,1.0,0,9360,216.0,2,0,0,0,0.0,0,0.0,2535,2006,0,7,1,0
2535,5,1052,1.0,288.0,1052.0,1968,1052,1968,1968.0,1,5,0,168.0,1016.0,70.0,356,0,1,1.0,0,8400,36.0,3,0,0,0,0.0,0,0.0,2536,2006,0,5,1,0
2536,5,898,1.0,326.0,833.0,1968,898,1968,1968.0,1,6,0,0.0,744.0,70.0,143,0,0,1.0,0,8400,89.0,3,0,0,0,0.0,0,0.0,2537,2006,0,6,1,0
2537,5,1051,1.0,264.0,1051.0,1966,1051,1966,1966.0,1,6,0,0.0,799.0,0.0,182,88,0,1.0,0,9759,252.0,3,0,0,0,0.0,0,0.0,2538,2006,0,5,1,0
2538,5,1141,1.0,568.0,1141.0,1967,1141,1967,1967.0,1,6,0,140.0,602.0,80.0,0,78,0,1.0,0,9600,137.0,3,0,0,0,402.0,0,0.0,2539,2006,0,7,1,0
2539,5,1200,2.0,884.0,864.0,1965,1200,1998,1977.0,1,6,0,166.0,661.0,71.0,0,64,1,1.0,0,9230,203.0,1,0,0,0,0.0,0,0.0,2540,2006,0,8,1,0
2540,6,1993,2.0,495.0,825.0,1971,1097,1971,1971.0,2,8,1,252.0,416.0,0.0,0,66,1,0.0,896,14803,409.0,4,0,0,0,0.0,0,0.0,2541,2006,0,5,1,0
2541,5,1050,1.0,368.0,1050.0,1961,1050,1961,1961.0,1,6,0,0.0,915.0,0.0,0,319,0,1.0,0,10659,135.0,3,0,0,0,0.0,0,0.0,2542,2006,0,6,1,0
2542,5,864,2.0,624.0,864.0,1958,864,1958,1964.0,1,5,0,0.0,521.0,70.0,0,0,0,1.0,0,9100,169.0,3,0,0,0,174.0,0,0.0,2543,2006,0,5,1,0
2543,5,1712,2.0,588.0,1626.0,1959,1712,2005,2005.0,2,8,0,122.0,528.0,70.0,272,54,0,0.0,0,8393,1098.0,4,0,0,0,0.0,0,0.0,2544,2006,0,5,2,0
2544,6,1565,1.0,299.0,1187.0,1965,1565,2000,1965.0,2,7,2,0.0,901.0,80.0,200,25,0,1.0,0,8800,34.0,3,0,0,0,252.0,460,0.0,2545,2006,0,7,1,211
2545,6,1251,1.0,461.0,1251.0,1964,1251,1964,1964.0,1,6,2,425.0,553.0,80.0,0,116,0,1.0,0,8800,698.0,3,0,0,0,0.0,700,0.0,2546,2006,0,6,1,0
2546,6,1488,2.0,430.0,1008.0,1964,1488,1964,1964.0,1,7,1,112.0,260.0,0.0,154,60,1,1.0,0,10368,0.0,3,0,0,0,748.0,0,0.0,2547,2006,0,6,1,0
2547,5,1440,2.0,480.0,720.0,1964,720,1964,1964.0,1,7,1,0.0,360.0,85.0,0,32,1,0.0,720,9350,360.0,4,0,0,0,0.0,0,0.0,2548,2006,0,6,1,240
2548,6,1095,1.0,264.0,588.0,1958,1095,1958,1958.0,1,6,0,105.0,513.0,75.0,0,0,0,1.0,0,10382,75.0,2,0,0,0,0.0,0,0.0,2549,2006,0,5,1,0
2549,5,1053,2.0,750.0,1008.0,1958,1053,1991,1998.0,1,6,0,85.0,567.0,69.0,0,80,1,0.0,0,8973,413.0,3,0,0,180,28.0,0,1.0,2550,2006,0,7,1,0
2550,5,1248,1.0,286.0,1248.0,1960,1248,1960,1960.0,1,6,0,88.0,632.0,80.0,0,0,0,1.0,0,10800,616.0,3,0,0,0,0.0,0,0.0,2551,2006,0,7,1,0
2551,6,816,1.0,240.0,816.0,1934,816,1950,1949.0,1,4,1,0.0,574.0,60.0,228,0,0,1.0,0,8550,242.0,2,0,0,0,0.0,0,0.0,2552,2006,0,8,1,40
2552,5,1008,1.0,275.0,1008.0,1954,1008,1954,1954.0,1,4,1,0.0,486.0,0.0,0,0,0,0.0,0,11425,522.0,2,0,0,0,0.0,0,0.0,2553,2006,0,6,1,120
2553,5,1043,1.0,273.0,938.0,1947,1043,1950,1947.0,1,5,1,0.0,0.0,68.0,125,48,0,0.0,0,9724,938.0,2,0,0,0,0.0,0,0.0,2554,2006,0,7,1,0
2554,4,1230,1.0,305.0,747.0,1946,774,1950,1946.0,1,5,0,0.0,384.0,51.0,0,57,1,1.0,456,4712,363.0,3,63,0,0,0.0,0,0.0,2555,2006,0,7,1,0
2555,4,869,0.0,0.0,440.0,1923,869,1958,0.0,1,4,0,0.0,0.0,51.0,0,0,0,0.0,0,5900,440.0,2,0,0,0,0.0,0,0.0,2556,2006,0,7,1,0
2556,4,747,2.0,528.0,600.0,1926,747,1953,1953.0,1,5,0,108.0,0.0,52.0,0,0,0,0.0,0,5825,600.0,1,0,0,0,0.0,0,0.0,2557,2006,0,5,1,32
2557,5,1252,2.0,576.0,504.0,1908,936,1991,1986.0,1,5,0,0.0,0.0,92.0,104,0,0,0.0,316,7438,504.0,3,0,0,0,0.0,0,0.0,2558,2006,0,8,1,0
2558,5,1433,2.0,441.0,1251.0,1961,1433,1990,1961.0,1,7,1,0.0,915.0,80.0,144,0,0,1.0,0,9600,336.0,3,0,0,0,0.0,0,0.0,2559,2006,0,6,1,205
2559,5,1624,1.0,240.0,1444.0,1952,1624,1952,1952.0,1,6,1,150.0,40.0,89.0,0,40,0,1.0,0,10858,1404.0,2,0,0,0,0.0,0,0.0,2560,2006,0,6,1,324
2560,5,1216,1.0,280.0,1056.0,1951,1216,1951,1951.0,1,7,0,144.0,996.0,80.0,0,0,0,1.0,0,9600,60.0,3,0,0,0,0.0,0,0.0,2561,2006,0,5,1,0
2561,5,2136,2.0,528.0,2136.0,1951,2136,1951,1951.0,2,7,0,44.0,756.0,89.0,0,30,0,0.0,0,10680,1380.0,4,0,0,0,0.0,0,0.0,2562,2006,0,3,1,0
2562,6,1578,1.0,240.0,806.0,1941,958,1950,1941.0,1,5,2,0.0,403.0,79.0,0,0,0,1.0,620,9490,238.0,3,0,0,0,165.0,0,0.0,2563,2006,0,7,1,32
2563,5,1728,1.0,234.0,704.0,1949,1024,1973,1949.0,1,7,1,0.0,0.0,79.0,245,60,1,0.0,704,9462,704.0,3,0,0,0,0.0,0,0.0,2564,2006,0,6,1,0
